Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Condition	RT	Key	Error
1	1		success			2		8604	5	1
1	2		smile			2		799	5	1
1	3		vacation			2		776	5	1
1	4		paradise			2		635	5	1
1	5		sewage			1		656	4	1
1	6		vomit			1		603	4	1
1	7		despair			1		748	4	1
1	8		smile			2		554	5	1
1	9		poison			1		495	4	1
1	10		love			2		570	5	1
1	11		vacation			2		595	5	1
1	12		beauty			2		560	5	1
1	13		pest			1		617	4	1
1	14		disgust			1		524	4	1
1	15		joy			2		508	5	1
1	16		sewage			1		458	4	1
1	17		vomit			1		509	4	1
1	18		disgust			1		618	4	1
1	19		romance			2		621	5	1
1	20		despair			1		672	4	1
1	21		garbage			1		574	4	1
1	22		poison			1		537	4	1
1	23		romance			2		524	5	1
1	24		paradise			2		556	5	1
1	25		beauty			2		514	5	1
1	26		cockroach			1		560	4	1
1	27		pest			1		520	4	1
1	28		success			2		504	5	1
1	29		joy			2		787	5	1
1	30		garbage			1		521	4	1
1	31		cockroach			1		553	4	1
1	32		love			2		527	5	1
2	1	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White15.jpg	poison	2	forehead	1	211	694	4	1
2	2	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black18.jpg	disgust	1	nose	1	131	567	4	1
2	3	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White15.jpg	paradise	2	nose	2	232	519	5	1
2	4	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black8.jpg	vomit	1	forehead	1	111	454	4	1
2	5	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black22.jpg	paradise	1	forehead	2	112	454	5	1
2	6	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White7.jpg	success	2	eyes	2	222	522	5	1
2	7	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White15.jpg	garbage	2	eyes	1	221	485	4	1
2	8	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black17.jpg	success	1	eyes	2	122	393	5	1
2	9	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White10.jpg	romance	2	nose	2	232	444	5	1
2	10	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White7.jpg	smile	2	forehead	2	212	408	5	1
2	11	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black7.jpg	success	1	nose	2	132	449	5	1
2	12	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black6.jpg	joy	1	nose	2	132	431	5	1
2	13	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White21.jpg	poison	2	eyes	1	221	464	4	1
2	14	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White18.jpg	pest	2	nose	1	231	598	4	1
