Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Condition	RT	Key	Error
1	1		cockroach			1		1224	5	1
1	2		beauty			2		180	5	1
1	3		success			2		78	5	1
1	4		vomit			1		68	5	1
1	5		poison			1		89	5	1
1	6		sewage			1		114	5	1
1	7		pest			1		79	5	1
1	8		vacation			2		71	5	1
1	9		romance			2		77	5	1
1	10		poison			1		50	5	1
1	11		vomit			1		115	5	1
1	12		love			2		64	5	1
1	13		joy			2		83	5	1
1	14		love			2		75	5	1
1	15		disgust			1		81	5	1
1	16		sewage			1		105	5	1
1	17		beauty			2		148	5	1
1	18		despair			1		89	5	1
1	19		paradise			2		129	5	1
1	20		despair			1		194	5	1
1	21		garbage			1		143	5	1
1	22		cockroach			1		98	5	1
1	23		paradise			2		237	5	1
1	24		pest			1		243	5	1
1	25		disgust			1		91	5	1
1	26		vacation			2		147	5	1
1	27		joy			2		216	5	1
1	28		garbage			1		251	5	1
1	29		smile			2		292	5	1
1	30		romance			2		100	5	1
1	31		smile			2		0	0	1
1	32		success			2		7	5	1
2	1	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White1.jpg	pest	2	forehead	1	211	801	4	1
2	2	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black20.jpg	sewage	1	eyes	1	121	464	5	1
2	3	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black10.jpg	despair	1	eyes	1	121	497	4	1
2	4	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black8.jpg	joy	1	forehead	2	112	964	5	1
2	5	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White5.jpg	pest	2	forehead	1	211	486	4	1
2	6	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White21.jpg	garbage	2	eyes	1	221	511	4	1
2	7	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White4.jpg	cockroach	2	forehead	1	211	471	4	1
2	8	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White1.jpg	vacation	2	nose	2	232	735	5	1
2	9	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White13.jpg	poison	2	nose	1	231	536	4	1
2	10	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black6.jpg	despair	1	forehead	1	111	446	4	1
2	11	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black1.jpg	pest	1	forehead	1	111	507	4	1
2	12	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black13.jpg	poison	1	nose	1	131	460	4	1
2	13	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White3.jpg	despair	2	forehead	1	211	399	4	1
2	14	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black11.jpg	poison	1	forehead	1	111	391	4	1
2	15	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black4.jpg	joy	1	nose	2	132	541	5	1
2	16	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black2.jpg	sewage	1	nose	1	131	491	4	1
2	17	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black18.jpg	success	1	eyes	2	122	564	5	1
2	18	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White22.jpg	poison	2	nose	1	231	453	4	1
2	19	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black16.jpg	sewage	1	nose	1	131	486	4	1
2	20	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White10.jpg	cockroach	2	forehead	1	211	574	4	1
2	21	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White6.jpg	success	2	forehead	2	212	519	5	1
2	22	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White11.jpg	love	2	eyes	2	222	597	5	1
