Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Condition	RT	Key	Error
1	1		beauty			2		1098	5	1
1	2		despair			1		829	4	1
1	3		pest			1		843	4	1
1	4		smile			2		619	5	1
1	5		romance			2		558	5	1
1	6		love			2		807	5	1
1	7		poison			1		623	4	1
1	8		vomit			1		610	4	1
1	9		poison			1		562	4	1
1	10		pest			1		571	4	1
1	11		beauty			2		515	5	1
1	12		love			2		449	5	1
1	13		paradise			2		641	5	1
1	14		disgust			1		473	4	1
1	15		paradise			2		463	5	1
1	16		vacation			2		802	5	1
1	17		joy			2		490	5	1
1	18		vacation			2		467	5	1
1	19		disgust			1		504	4	1
1	20		romance			2		771	4	1
1	21		sewage			1		772	4	1
1	22		despair			1		567	4	1
1	23		garbage			1		607	4	1
1	24		cockroach			1		1024	4	1
1	25		success			2		627	5	1
1	26		cockroach			1		664	4	1
1	27		smile			2		580	5	1
1	28		vomit			1		607	4	1
1	29		garbage			1		735	4	1
1	30		sewage			1		698	4	1
1	31		success			2		813	5	1
1	32		joy			2		424	5	1
2	1	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black3.jpg	smile	1	forehead	2	112	734	5	1
2	2	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black3.jpg	despair	1	forehead	1	111	511	4	1
2	3	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black15.jpg	cockroach	1	nose	1	131	723	4	1
2	4	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White3.jpg	disgust	2	eyes	1	221	502	4	1
2	5	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black17.jpg	cockroach	1	eyes	1	121	554	4	1
2	6	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black12.jpg	joy	1	nose	2	132	555	5	1
2	7	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White17.jpg	poison	2	nose	1	231	524	4	1
2	8	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black15.jpg	vomit	1	eyes	1	121	535	4	1
2	9	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White24.jpg	success	2	forehead	2	212	638	5	1
2	10	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black2.jpg	love	1	eyes	2	122	479	5	1
2	11	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black19.jpg	sewage	1	forehead	1	111	499	4	1
2	12	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black14.jpg	romance	1	eyes	2	122	537	5	1
2	13	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White19.jpg	love	2	nose	2	232	473	5	1
2	14	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black4.jpg	vacation	1	nose	2	132	538	5	1
2	15	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White1.jpg	vacation	2	nose	2	232	537	5	1
2	16	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White19.jpg	pest	2	forehead	1	211	538	4	1
2	17	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black11.jpg	vacation	1	eyes	2	122	546	5	1
2	18	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White8.jpg	success	2	eyes	2	222	467	5	1
2	19	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White11.jpg	joy	2	eyes	2	222	436	5	1
2	20	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White14.jpg	smile	2	forehead	2	212	466	5	1
2	21	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White15.jpg	joy	2	eyes	2	222	486	5	1
2	22	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White17.jpg	beauty	2	forehead	2	212	425	5	1
2	23	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\White22.jpg	joy	2	forehead	2	212	418	5	1
2	24	C:\Experiments\Bartholow Lab\Hannah Volpert\stimuli\Black24.jpg	vomit	1	forehead	1	111	475	4	1
